"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-13","0.0",",,E",,,"16.5","H,,S","20.4",",,E","11.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-14","0.0",",,E",,,"13.8","H,,S","17.7",",,E","8.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-15","0.0",",,E",,,"15.3","H,,S","16.9",",,E","14.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-16","0.0",",,E",,,"15.1","H,,S","16.7",",,E","10.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-17","0.0",",,E",,,"12.1","H,,S","15.7",",,E","8.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-18","0.0",",,E",,,"14.0","H,,S","18.5",",,E","10.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-19","0.0",",,E",,,"11.1","H,,S","18.2",",,E","9.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-20","0.0",",,E",,,"15.3","H,,S","17.2",",,E","11.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-21","14.2",",,E",,,"14.9","H,,S","19.3",",,E","11.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-22","0.0",",,E",,,"14.0","H,,S","16.4",",,E","11.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-23","0.0",",,E",,,"14.4","H,,S","17.1",",,E","10.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-24","0.0",",,E",,,"15.4","H,,S","17.1",",,E","14.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-25","0.0",",,E",,,"15.7","H,,S","17.3",",,E","14.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-26","0.0",",,E",,,"15.3","H,,S","16.2",",,E","14.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-27","0.0",",,E",,,"15.2","H,,S","15.7",",,E","14.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-02-28","5.8",",,E",,,"15.1","H,,S","16.0",",,E","13.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-01","0.0",",,E",,,"15.3","H,,S","15.8",",,E","14.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-02","0.0",",,E",,,"15.3","H,,S","15.4",",,E","14.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-03","0.0",",,E",,,"15.5","H,,S","16.2",",,E","14.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-04","0.0",",,E",,,"15.4","H,,S","17.1",",,E","14.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-05","0.0",",,E",,,"15.4","H,,S","16.8",",,E","13.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-06","0.0",",,E",,,"15.6","H,,S","16.6",",,E","14.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-07","0.6",",,E",,,"16.0","H,,S","19.6",",,E","14.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-08","19.6",",,E",,,"15.4","H,,S","17.6",",,E","12.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-09","0.6",",,E",,,"13.7","H,,S","17.8",",,E","11.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-10","0.0",",,E",,,"13.1","H,,S","16.8",",,E","9.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-11","0.0",",,E",,,"14.2","H,,S","20.5",",,E","9.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-12","0.0",",,E",,,"16.7","H,,S","22.3",",,E","11.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-13","0.0",",,E",,,"16.8","H,,S","20.1",",,E","13.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-14","0.0",",,E",,,"15.6","H,,S","20.2",",,E","11.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-15","0.0",",,E",,,"14.9","H,,S","18.0",",,E","12.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-16","0.0",",,E",,,"14.9","H,,S","18.4",",,E","11.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-17","0.0",",,E",,,"15.5","H,,S","18.0",",,E","12.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-18","0.2",",,E",,,"15.0","H,,S","17.4",",,E","12.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-19","4.2",",,E",,,"14.3","H,,S","16.2",",,E","11.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-20","20.0",",,E",,,"11.6","H,,S","12.4",",,E","9.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-21","0.0",",,E",,,"12.9","H,,S","15.2",",,E","8.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-22","0.0",",,E",,,"13.7","H,,S","20.3",",,E","8.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-23","0.0",",,E",,,"14.4","H,,S","20.3",",,E","9.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-24","0.0",",,E",,,"15.4","H,,S","21.9",",,E","10.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-25","0.0",",,E",,,"15.2","H,,S","20.5",",,E","10.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-26","0.0",",,E",,,"15.0","H,,S","20.1",",,E","10.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-27","0.0",",,E",,,"15.2","H,,S","20.1",",,E","10.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-28","0.0",",,E",,,"16.3","H,,S","17.5",",,E","15.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-29","0.0",",,E",,,"16.4","H,,S","18.3",",,E","15.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-30","0.0",",,E",,,"16.7","H,,S","18.3",",,E","15.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-03-31","0.0",",,E",,,"16.4","H,,S","17.6",",,E","15.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-01","0.0",",,E",,,"16.8","H,,S","19.4",",,E","15.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-02","0.0",",,E",,,"17.6","H,,S","20.8",",,E","14.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-03","0.0",",,E",,,"17.9","H,,S","21.7",",,E","14.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-04","0.0",",,E",,,"17.5","H,,S","21.1",",,E","13.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-05","0.0",",,E",,,"16.1","H,,S","19.4",",,E","12.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-06","0.0",",,E",,,"16.1","H,,S","20.7",",,E","11.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-07","0.0",",,E",,,"16.7","H,,S","19.4",",,E","13.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-08","0.8",",,E",,,"15.4","H,,S","16.0",",,E","14.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-09","8.6",",,E",,,"15.6","H,,S","16.5",",,E","14.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-10","0.2",",,E",,,"16.9","H,,S","20.4",",,E","14.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-11","0.0",",,E",,,"18.4","H,,S","22.0",",,E","15.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-12","0.0",",,E",,,"17.6","H,,S","20.9",",,E","15.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-13","0.0",",,E",,,"16.4","H,,S","17.1",",,E","15.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-14","20.6",",,E",,,"16.3","H,,S","18.6",",,E","13.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-15","21.8",",,E",,,"14.1","H,,S","14.8",",,E","12.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-16","1.2",",,E",,,"13.9","H,,S","16.5",",,E","11.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-17","0.0",",,E",,,"15.6","H,,S","19.2",",,E","11.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-18","0.0",",,E",,,"17.6","H,,S","23.1",",,E","13.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-19","0.0",",,E",,,"16.8","H,,S","20.6",",,E","14.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-20","0.0",",,E",,,"18.5","H,,S","23.7",",,E","13.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-21","0.0",",,E",,,"18.8","H,,S","21.9",",,E","16.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-22","0.0",",,E",,,"17.8","H,,S","20.7",",,E","15.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-23","0.0",",,E",,,"17.3","H,,S","19.7",",,E","15.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-24","1.6",",,E",,,"16.9","H,,S","17.4",",,E","15.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-25","0.6",",,E",,,"16.8","H,,S","17.5",",,E","15.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-26","0.0",",,E",,,"17.9","H,,S","21.3",",,E","13.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-27","0.0",",,E",,,"19.7","H,,S","25.5",",,E","14.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-28","0.0",",,E",,,"18.7","H,,S","22.6",",,E","16.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-29","0.0",",,E",,,"18.3","H,,S","22.1",",,E","16.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-04-30","2.2",",,E",,,"16.4","H,,S","18.4",",,E","14.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-01","0.0",",,E",,,"17.0","H,,S","20.2",",,E","14.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-02","0.0",",,E",,,"16.7","H,,S","20.2",",,E","13.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-03","0.4",",,E",,,"16.4","H,,S","18.3",",,E","15.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-04","0.0",",,E",,,"16.6","H,,S","17.7",",,E","15.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-05","0.0",",,E",,,"17.1","H,,S","20.5",",,E","15.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-06","0.0",",,E",,,"18.2","H,,S","22.5",",,E","14.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-07","0.0",",,E",,,"19.8","H,,S","25.0",",,E","15.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-08","0.0",",,E",,,"19.9","H,,S","23.7",",,E","16.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-09","0.0",",,E",,,"20.3","H,,S","24.1",",,E","17.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-10","0.0",",,E",,,"18.2","H,,S","22.3",",,E","16.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-11","0.0",",,E",,,"17.9","H,,S","20.7",",,E","15.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-12","0.0",",,E",,,"19.0","H,,S","23.7",",,E","13.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-13","0.0",",,E",,,"21.1","H,,S","24.9",",,E","18.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-14","0.0",",,E",,,"21.4","H,,S","25.6",",,E","16.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-15","0.0",",,E",,,"20.2","H,,S","26.6",",,E","15.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-16","0.0",",,E",,,"25.2","H,,S","31.9",",,E","18.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-17","0.0",",,E",,,"24.8","H,,S","29.9",",,E","19.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-18","0.0",",,E",,,"19.7","H,,S","23.5",",,E","17.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-19","0.0",",,E",,,"19.9","H,,S","26.2",",,E","16.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-20","0.0",",,E",,,"19.5","H,,S","22.6",",,E","18.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-21","0.0",",,E",,,"19.9","H,,S","25.2",",,E","18.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-22","0.0",",,E",,,"24.1","H,,S","31.0",",,E","18.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-23","0.0",",,E",,,"20.4","H,,S","24.1",",,E","17.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-24","0.0",",,E",,,"20.7","H,,S","26.0",",,E","17.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-25","0.0",",,E",,,"18.6","H,,S","23.0",",,E","15.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-26","0.8",",,E",,,"18.8","H,,S","20.5",",,E","18.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-27","7.8",",,E",,,"17.1","H,,S","18.9",",,E","16.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-28","0.0",",,E",,,"18.3","H,,S","21.7",",,E","16.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-29","0.0",",,E",,,"19.3","H,,S","23.0",",,E","18.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-30","0.0",",,E",,,"19.8","H,,S","22.5",",,E","18.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-05-31","0.0",",,E",,,"19.9","H,,S","22.6",",,E","19.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-01","0.0",",,E",,,"20.2","H,,S","24.0",",,E","17.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-02","0.0",",,E",,,"20.0","H,,S","25.0",",,E","17.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-03","0.2",",,E",,,"20.2","H,,S","23.6",",,E","18.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-04","2.8",",,E",,,"20.4","H,,S","24.4",",,E","19.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-05","0.0",",,E",,,"19.9","H,,S","22.3",",,E","19.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-06","0.0",",,E",,,"20.3","H,,S","24.5",",,E","16.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-07","0.0",",,E",,,"21.0","H,,S","24.7",",,E","18.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-08","0.0",",,E",,,"21.0","H,,S","23.7",",,E","20.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-09","0.0",",,E",,,"21.7","H,,S","26.5",",,E","19.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-10","0.0",",,E",,,"21.2","H,,S","24.9",",,E","18.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-11","0.0",",,E",,,"21.8","H,,S","26.3",",,E","20.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-12","0.0",",,E",,,"21.9","H,,S","24.5",",,E","20.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-13","0.0",",,E",,,"22.2","H,,S","25.5",",,E","20.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-14","0.0",",,E",,,"22.9","H,,S","27.8",",,E","20.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-15","0.0",",,E",,,"23.4","H,,S","28.7",",,E","20.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-16","0.0",",,E",,,"22.1","H,,S","26.5",",,E","20.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-17","0.0",",,E",,,"22.2","H,,S","27.4",",,E","19.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-18","0.0",",,E",,,"21.6","H,,S","25.6",",,E","20.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-19","0.0",",,E",,,"20.2","H,,S","23.3",",,E","19.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-20","0.0",",,E",,,"20.7","H,,S","24.9",",,E","18.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-21","0.0",",,E",,,"21.1","H,,S","24.9",",,E","18.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-22","0.0",",,E",,,"21.4","H,,S","26.0",",,E","18.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-23","0.0",",,E",,,"22.6","H,,S","28.6",",,E","18.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-24","0.0",",,E",,,"21.4","H,,S","25.2",",,E","19.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-25","0.0",",,E",,,"21.7","H,,S","24.5",",,E","21.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-26","0.0",",,E",,,"21.8","H,,S","25.2",",,E","20.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-27","0.0",",,E",,,"23.9","H,,S","29.9",",,E","18.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-28","0.0",",,E",,,"25.4","H,,S","29.6",",,E","23.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-29","0.0",",,E",,,"25.6","H,,S","30.2",",,E","21.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-06-30","0.0",",,E",,,"21.6","H,,S","25.7",",,E","18.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-01","0.0",",,E",,,"23.1","H,,S","26.5",",,E","21.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-02","0.0",",,E",,,"23.3","H,,S","27.2",",,E","20.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-03","0.0",",,E",,,"28.6","H,,S","33.1",",,E","24.2",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-04","0.0",",,E",,,"28.3","H,,S","32.4",",,E","25.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-05","0.0",",,E",,,"29.6","H,,S","36.5",",,E","27.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-06","0.0",",,E",,,"27.7","H,,S","31.1",",,E","25.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-07","0.0",",,E",,,"25.7","H,,S","29.4",",,E","23.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-08","0.0",",,E",,,"23.7","H,,S","27.7",",,E","21.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-09","0.0",",,E",,,"22.9","H,,S","24.6",",,E","22.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-10","0.0",",,E",,,"22.9","H,,S","26.5",",,E","22.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-11","0.0",",,E",,,"23.6","H,,S","28.1",",,E","22.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-12","0.0",",,E",,,"27.7","H,,S","33.6",",,E","23.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-13","0.0",",,E",,,"24.7","H,,S","29.0",",,E","20.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-14","0.0",",,E",,,"22.1","H,,S","25.9",",,E","20.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-15","0.0",",,E",,,"22.6","H,,S","26.4",",,E","21.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-16","0.0",",,E",,,"22.7","H,,S","26.1",",,E","22.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-17","0.0",",,E",,,"23.6","H,,S","27.8",",,E","21.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-18","0.0",",,E",,,"27.3","H,,S","34.9",",,E","21.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-19","0.0",",,E",,,"27.6","H,,S","31.5",",,E","24.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-20","0.0",",,E",,,"24.8","H,,S","30.2",",,E","21.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-21","0.0",",,E",,,"23.2","H,,S","28.4",",,E","20.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-22","0.0",",,E",,,"24.6","H,,S","28.8",",,E","22.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-23","0.0",",,E",,,"25.2","H,,S","30.6",",,E","23.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-24","0.0",",,E",,,"29.8","H,,S","36.0",",,E","23.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-25","0.0",",,E",,,"28.8","H,,S","33.4",",,E","25.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-26","0.0",",,E",,,"24.4","H,,S","28.8",",,E","21.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-27","0.0",",,E",,,"22.8","H,,S","27.5",",,E","20.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-28","0.0",",,E",,,"24.4","H,,S","28.3",",,E","23.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-29","0.0",",,E",,,"24.4","H,,S","28.5",",,E","23.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-30","0.0",",,E",,,"25.8","H,,S","32.2",",,E","23.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-07-31","0.0",",,E",,,"26.8","H,,S","30.7",",,E","24.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-01","0.0",",,E",,,"24.8","H,,S","29.0",",,E","21.6",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-02","0.0",",,E",,,"22.0","H,,S","26.8",",,E","18.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-03","0.0",",,E",,,"23.0","H,,S","27.2",",,E","21.1",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-04","0.0",",,E",,,"24.1","H,,S","31.7",",,E","20.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-05","0.0",",,E",,,"27.1","H,,S","34.9",",,E","23.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-06","0.0",",,E",,,"28.6","H,,S","35.5",",,E","23.5",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-07","0.0",",,E",,,"27.9","H,,S","32.6",",,E","24.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-08","0.0",",,E",,,"25.2","H,,S","31.2",",,E","22.4",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-09","0.2",",,E",,,"23.7","H,,S","28.7",",,E","20.8",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-10","0.0",",,E",,,"23.8","H,,S","27.3",",,E","23.3",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-11","0.0",",,E",,,"24.6","H,,S","28.7",",,E","23.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-12","0.0",",,E",,,"24.6","H,,S","28.6",",,E","23.7",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-13","0.0",",,E",,,"23.6","H,,S","27.4",",,E","22.9",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-14","0.0",",,E",,,"24.4","H,,S","28.6",",,E","23.0",",,E"
"SP000060338","MELILLA, SP","35.2778","-2.9553","47.0","2021-08-15","0.0",",,E",,,"25.2","H,,S","32.0",",,E","23.4",",,E"
